資料区分,都道府県コード,警察署等コード,本票番号,補充票番号,当事者種別,用途別,車両形状等,乗車別,乗車等の区分,サポカー,エアバッグの装備,サイドエアバッグの装備,人身損傷程度,車両の衝突部位,車両の損壊程度
2,49,114,0945,001,03,31,01,1,07,11,2,2,2,30,3
2,49,114,0951,001,03,31,01,2,01,11,2,2,2,  , 
2,49,114,0951,002,03,31,01,2,01,11,2,2,2,  , 
2,49,114,0957,001,03,31,01,2,01,11,2,2,2,  , 
2,49,114,0971,001,04,31,01,2,01,01,2,2,2,  , 
2,49,114,0976,001,03,31,01,1,07,11,2,2,2,30,3
2,49,114,0978,001,04,31,01,2,01,01,2,2,2,  , 
2,49,114,0981,001,03,31,01,1,07,11,2,2,2,30,3
2,49,114,0984,001,03,31,01,2,01,01,2,2,2,  , 
2,49,114,1011,001,14,31,11,2,01,11,2,2,2,  , 
2,49,114,1016,001,03,31,01,2,01,11,2,2,2,  , 
2,49,114,1023,001,04,31,01,2,01,11,2,2,2,  , 
2,49,114,1024,001,03,31,01,1,07,11,2,2,2,30,3
2,49,114,1029,001,13,31,11,2,01,11,2,2,2,  , 
2,49,114,1032,001,03,01,01,2,01,11,2,2,2,  , 
2,49,115,0792,001,03,31,01,2,01,11,1,1,2,  , 
2,49,115,0836,001,03,31,01,2,01,11,2,2,2,  , 
2,49,115,0849,001,03,31,01,2,01,11,2,2,2,  , 
2,49,115,0856,001,04,31,01,2,01,11,2,2,2,  , 
2,49,115,0856,002,04,31,01,2,01,11,2,2,2,  , 
2,49,115,0856,003,03,31,01,1,07,11,2,2,2,30,3
2,49,115,0862,001,51,41,00,1,07,00,0,0,2,20,3
2,49,115,0886,001,03,31,01,1,07,11,2,2,2,30,3
2,49,116,0393,001,03,31,01,2,01,11,2,2,2,  , 
2,49,116,0393,002,03,31,01,2,01,11,2,2,2,  , 
2,49,116,0402,001,03,31,01,1,07,11,2,2,2,10,2
2,49,116,0402,002,03,31,01,2,01,11,2,2,2,  , 
2,49,116,0404,001,04,31,01,2,01,11,2,2,2,  , 
2,49,116,0404,002,04,31,01,2,01,11,2,2,2,  , 
2,49,116,0404,003,04,31,01,2,01,11,2,2,2,  , 
2,49,116,0412,001,03,31,01,1,07,11,2,2,2,30,3
2,49,116,0418,001,03,31,01,2,01,11,2,2,2,  , 
2,49,116,0419,001,04,31,01,2,01,11,2,2,2,  , 
2,49,116,0421,001,14,31,11,2,01,11,2,2,2,  , 
2,49,116,0421,002,14,31,11,2,01,11,2,2,2,  , 
2,49,116,0423,001,04,31,01,2,01,11,2,2,2,  , 
2,49,116,0438,001,03,31,01,2,01,11,2,2,2,  , 
2,49,116,0438,002,03,31,01,2,01,11,2,2,2,  , 
2,49,116,0443,001,04,31,01,2,01,11,2,2,2,  , 
2,49,116,0444,001,03,31,01,2,01,11,2,2,2,  , 
2,49,116,0445,001,03,31,01,2,01,11,2,2,2,  , 
2,49,117,0591,001,14,31,11,2,01,11,2,2,2,  , 
2,49,117,0602,001,04,31,01,2,01,11,2,2,2,  , 
2,49,117,0606,001,03,31,01,2,01,11,1,2,2,  , 
2,49,117,0612,001,03,31,01,2,01,11,2,2,2,  , 
2,49,117,0612,002,03,31,01,2,01,11,2,2,2,  , 
2,49,117,0612,003,03,31,01,2,01,11,2,2,2,  , 
2,49,117,0618,001,03,31,01,2,01,11,2,2,2,  , 
2,49,117,0618,002,03,31,01,2,01,11,2,2,2,  , 
2,49,117,0618,003,03,31,01,2,01,11,2,2,2,  , 
2,49,117,0620,001,03,31,01,2,01,11,2,2,2,  , 
2,49,117,0621,001,03,31,01,1,07,11,2,2,2,30,3
2,49,117,0621,002,04,31,01,2,01,11,2,2,2,  , 
2,49,117,0624,001,61,00,00,5,07,00,0,0,2,00,0
2,49,117,0627,001,03,31,01,1,07,11,2,2,2,31,3
2,49,117,0627,002,03,31,01,1,07,11,2,2,2,30,3
2,49,117,0635,001,03,31,01,1,07,11,2,2,2,50,3
2,49,117,0641,001,04,31,01,2,01,11,2,2,2,  , 
2,49,118,0298,001,03,31,01,1,07,11,2,2,2,30,3
2,49,118,0308,001,03,31,01,1,07,11,2,2,2,30,3
2,49,118,0308,002,03,31,01,2,01,11,2,2,2,  , 
2,49,118,0308,003,03,31,01,2,01,11,2,2,2,  , 
2,49,118,0308,004,03,31,01,2,01,11,2,2,2,  , 
2,49,118,0308,005,03,31,01,2,01,11,2,2,2,  , 
2,49,118,0308,006,03,31,01,2,01,11,2,2,2,  , 
2,49,118,0310,001,04,31,01,2,01,11,2,2,2,  , 
2,49,118,0313,001,03,31,01,2,01,11,2,2,2,  , 
2,49,118,0313,002,03,31,01,2,01,11,2,2,2,  , 
2,49,118,0317,001,03,31,01,2,01,11,2,2,2,  , 
2,49,118,0326,001,35,31,00,1,07,11,0,0,2,10,3
2,49,119,0203,001,03,31,01,2,01,11,2,2,2,  , 
2,49,121,0201,001,04,31,01,2,01,11,2,2,2,  , 
2,49,121,0203,001,14,31,11,2,01,11,2,2,2,  , 
2,49,121,0203,002,14,31,11,2,01,11,2,2,2,  , 
2,49,121,0205,001,52,41,00,2,01,00,0,0,2,  , 
2,49,121,0210,001,03,31,01,2,01,11,2,2,2,  , 
2,49,121,0210,002,14,31,11,1,07,11,2,2,2,31,3
2,49,121,0210,003,04,31,01,1,07,11,2,2,2,31,3
2,49,121,0210,004,04,31,01,2,01,11,2,2,2,  , 
2,49,122,0473,001,04,31,01,2,01,11,2,2,2,  , 
2,49,122,0474,001,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0475,001,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0475,002,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0475,003,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0476,001,04,31,01,2,01,11,2,2,2,  , 
2,49,122,0477,001,03,31,01,1,07,11,2,2,2,30,3
2,49,122,0478,001,14,31,11,2,01,11,2,2,2,  , 
2,49,122,0486,001,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0498,001,04,31,01,2,01,11,2,2,2,  , 
2,49,122,0503,001,14,31,11,1,07,11,2,2,2,30,3
2,49,122,0509,001,04,31,01,2,01,11,2,2,2,  , 
2,49,122,0512,001,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0512,002,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0512,003,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0512,004,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0514,001,03,31,01,1,07,11,2,2,2,30,3
2,49,122,0514,002,04,31,01,2,01,11,2,2,2,  , 
2,49,124,0706,001,51,41,00,2,01,00,0,0,2,  , 
2,49,124,0713,001,04,31,01,2,01,11,2,2,2,  , 
2,49,124,0715,001,04,31,01,2,01,11,2,2,2,  , 
2,49,124,0720,001,03,31,01,2,01,11,2,1,2,  , 
2,49,124,0720,002,03,31,01,2,01,11,1,1,2,  , 
2,49,124,0722,001,04,31,01,2,01,11,2,2,2,  , 
2,49,124,0723,001,04,31,01,2,01,11,2,2,2,  , 
2,49,124,0726,001,14,31,11,2,01,11,2,2,2,  , 
2,49,124,0730,001,03,31,01,1,07,11,2,2,2,70,3
2,49,124,0731,001,03,31,01,2,01,11,2,2,2,  , 
2,49,124,0732,001,03,31,01,2,01,11,2,2,2,  , 
2,49,124,0732,002,03,31,01,2,01,11,2,2,2,  , 
2,49,124,0734,001,03,31,01,1,07,11,2,2,2,30,2
2,49,124,0734,002,03,31,01,2,01,11,2,2,2,  , 
2,49,124,0738,001,03,31,01,2,01,11,2,2,2,  , 
2,49,124,0738,002,03,31,01,2,01,11,2,2,2,  , 
2,49,124,0742,001,14,31,11,2,01,11,2,2,2,  , 
2,49,124,0744,001,12,31,11,1,07,11,2,2,2,50,2
2,49,124,0757,001,04,31,01,2,01,11,2,2,2,  , 
2,49,124,0772,001,03,31,01,2,01,11,2,2,2,  , 
2,49,124,0780,001,04,31,01,1,07,11,2,2,2,30,3
2,49,124,0791,001,03,31,01,2,01,11,2,2,2,  , 
2,49,124,0791,002,03,31,01,2,01,11,2,2,2,  , 
2,49,124,0795,001,04,31,01,1,07,11,2,2,2,20,2
2,49,125,0070,001,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1426,001,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1459,001,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1461,001,03,31,01,2,01,01,2,2,2,  , 
2,49,127,1461,002,03,31,01,2,01,01,2,2,2,  , 
2,49,127,1464,001,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1472,001,03,31,01,1,07,11,2,2,2,30,3
2,49,127,1475,001,13,31,11,2,01,11,2,2,2,  , 
2,49,127,1478,001,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1478,002,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1482,001,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1482,002,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1489,001,51,41,00,1,07,00,0,0,2,10,3
2,49,127,1499,001,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1499,002,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1499,003,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1500,001,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1500,002,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1501,001,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1501,002,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1502,001,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1503,001,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1516,001,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1517,001,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1519,001,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1528,001,04,31,01,1,07,11,2,2,2,20,2
2,49,127,1531,001,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1532,001,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1541,001,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1541,002,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1556,001,03,31,01,2,01,01,2,2,2,  , 
2,49,127,1563,001,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1578,001,01,01,01,2,01,11,2,2,2,  , 
2,49,127,1581,001,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1583,001,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1588,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1303,001,04,31,01,2,01,11,2,2,2,  , 
2,49,128,1308,001,04,31,01,2,01,11,2,2,2,  , 
2,49,128,1310,001,03,01,01,2,01,11,2,2,2,  , 
2,49,128,1318,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1318,002,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1331,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1335,001,04,31,01,2,01,11,2,2,2,  , 
2,49,128,1343,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1347,001,03,31,01,2,01,11,2,1,2,  , 
2,49,128,1347,002,04,31,01,2,01,11,1,2,2,  , 
2,49,128,1348,001,04,31,01,2,01,11,2,2,2,  , 
2,49,128,1353,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1354,001,51,41,00,2,01,00,0,0,2,  , 
2,49,128,1361,001,04,31,01,1,07,11,2,2,2,30,3
2,49,128,1373,001,04,31,01,2,01,11,2,2,2,  , 
2,49,128,1374,001,03,31,01,2,01,11,1,1,2,  , 
2,49,128,1382,001,13,31,11,2,01,11,2,2,2,  , 
2,49,128,1383,001,03,31,01,1,07,11,2,2,2,30,3
2,49,128,1409,001,03,31,01,1,07,11,2,2,2,80,3
2,49,128,1426,001,13,31,11,2,01,11,2,2,2,  , 
2,49,128,1428,001,03,01,01,1,07,11,2,2,2,10,3
2,49,128,1430,001,04,31,01,2,01,11,2,2,2,  , 
2,49,129,0185,001,04,31,01,2,01,11,2,2,2,  , 
2,49,129,0185,002,04,31,01,2,01,11,2,2,2,  , 
2,49,129,0187,001,14,31,11,1,07,11,2,2,2,30,3
2,49,129,0195,001,04,31,01,2,01,11,2,2,2,  , 
2,49,130,0227,001,03,31,01,2,01,11,2,2,2,  , 
2,49,130,0232,001,14,31,11,2,01,11,2,2,2,  , 
2,49,130,0232,002,14,31,11,2,01,11,2,2,2,  , 
2,49,130,0232,003,14,31,11,2,01,11,2,2,2,  , 
2,49,130,0233,001,04,31,01,2,01,01,2,2,2,  , 
2,49,131,0298,001,04,31,01,2,01,11,2,2,2,  , 
2,49,131,0304,001,04,31,01,2,01,11,2,1,2,  , 
2,49,132,0367,001,03,31,01,2,01,11,2,2,2,  , 
2,49,132,0375,001,03,31,01,2,01,11,2,2,2,  , 
2,49,132,0386,001,03,31,01,2,01,11,2,2,2,  , 
2,49,132,0386,002,03,31,01,2,01,11,2,2,2,  , 
2,49,132,0386,003,03,31,01,1,07,11,2,2,2,30,3
2,49,132,0402,001,03,31,01,2,01,11,2,2,2,  , 
2,49,132,0409,001,61,00,00,5,07,00,0,0,2,00,0
2,49,132,0409,002,04,31,01,2,01,01,2,2,2,  , 
2,49,133,0425,001,04,31,01,1,07,11,2,2,2,60,3
2,49,133,0425,002,04,31,01,2,01,11,2,2,2,  , 
2,49,133,0432,001,03,31,01,1,07,11,2,2,2,30,3
2,49,133,0436,001,03,31,01,2,01,11,1,1,2,  , 
2,49,133,0442,001,03,31,01,1,07,11,2,2,2,30,3
2,49,133,0443,001,04,31,01,1,07,11,2,2,2,30,3
2,49,133,0451,001,03,31,01,2,01,11,2,2,2,  , 
2,49,133,0458,001,04,31,01,2,01,11,2,2,2,  , 
2,49,133,0458,002,04,31,01,2,01,11,2,2,2,  , 
2,49,133,0458,003,04,31,01,2,01,11,2,2,2,  , 
2,49,133,0463,001,04,31,01,2,01,11,2,2,2,  , 
2,49,133,0471,001,04,31,01,2,01,11,2,2,2,  , 
2,50,059,0013,001,03,31,01,2,01,11,2,2,2,  , 
2,50,104,0046,001,03,31,01,2,01,11,2,2,2,  , 
2,50,115,0276,001,14,31,11,2,01,11,2,2,2,  , 
2,50,115,0279,001,03,31,01,1,07,11,2,2,2,30,3
2,50,115,0279,002,03,31,01,2,01,11,2,2,2,  , 
2,50,115,0288,001,03,31,01,2,01,11,2,2,2,  , 
2,50,115,0292,001,03,31,01,2,01,11,2,2,2,  , 
2,50,115,0292,002,03,31,01,2,01,11,2,2,2,  , 
2,50,115,0317,001,61,00,00,5,07,00,0,0,2,00,0
2,50,115,0319,001,03,31,01,2,01,11,2,2,2,  , 
2,50,116,0193,001,03,31,01,2,01,11,2,2,2,  , 
2,50,116,0194,001,14,31,11,1,07,11,2,2,2,30,3
2,50,117,0164,001,03,31,01,1,07,11,2,2,2,30,3
2,50,117,0169,001,03,31,01,1,07,11,2,2,2,30,3
2,50,117,0169,002,03,31,01,2,01,11,2,2,2,  , 
2,50,123,0233,001,03,31,01,2,01,11,2,2,2,  , 
2,50,123,0240,001,03,31,01,2,01,11,1,1,2,  , 
2,50,123,0240,002,03,31,01,2,01,11,1,1,2,  , 
2,50,123,0240,003,03,31,01,2,01,11,1,1,2,  , 
2,50,123,0246,001,04,31,01,2,01,11,2,2,2,  , 
2,50,123,0247,001,14,31,11,1,07,11,2,2,2,70,3
2,50,123,0248,001,14,31,11,1,07,11,1,2,2,10,2
2,50,125,0134,001,03,31,01,2,01,11,2,2,2,  , 
2,50,125,0134,002,03,31,01,2,01,11,2,2,2,  , 
2,50,133,0025,001,17,31,11,2,01,11,2,2,2,  , 
2,50,134,0036,001,13,31,11,1,07,11,1,1,2,50,2
2,50,134,0036,002,13,31,11,2,01,11,1,1,2,  , 
2,50,134,0038,001,03,31,01,2,01,11,2,2,2,  , 
2,51,059,0016,001,03,31,01,1,07,11,2,2,2,31,3
2,51,059,0016,002,03,31,01,2,01,11,2,2,2,  , 
2,51,101,0234,001,61,00,00,5,07,00,0,0,2,00,0
2,51,101,0234,002,61,00,00,5,07,00,0,0,2,00,0
2,51,102,0218,001,03,31,01,2,01,00,2,2,2,  , 
2,51,102,0233,001,04,31,01,2,01,11,2,2,1,  , 
2,51,102,0233,002,04,31,01,2,01,11,2,2,2,  , 
2,51,102,0233,003,04,31,01,2,01,11,2,2,2,  , 
2,51,102,0237,001,03,31,01,2,01,11,2,2,2,  , 
2,51,102,0242,001,03,31,01,2,01,00,1,1,2,  , 
2,51,102,0242,002,03,31,01,2,01,00,1,1,2,  , 
2,51,102,0242,003,03,31,01,2,01,00,1,1,2,  , 
2,51,102,0243,001,03,01,01,2,01,00,2,2,2,  , 
2,51,103,0203,001,03,31,01,1,07,11,2,2,2,30,3
2,51,103,0204,001,03,31,01,1,07,11,2,2,2,30,3
2,51,103,0213,001,04,31,01,2,01,00,2,2,2,  , 
2,51,103,0215,001,03,01,01,2,01,00,2,2,2,  , 
2,51,103,0215,002,03,01,01,2,01,00,2,2,2,  , 
2,51,103,0217,001,04,31,01,2,01,00,2,2,2,  , 
2,51,104,0064,001,04,31,01,2,01,00,2,2,2,  , 
2,51,104,0074,001,13,31,11,2,01,00,2,2,2,  , 
2,51,105,0103,001,04,31,01,1,07,11,2,2,2,73,3
2,51,105,0103,002,04,31,01,2,01,11,2,2,2,  , 
2,51,105,0104,001,03,31,01,1,07,11,2,2,2,15,2
2,51,105,0106,001,03,31,01,1,07,11,2,2,2,52,3
2,51,105,0112,001,13,31,11,2,01,11,2,2,2,  , 
2,51,105,0112,002,13,31,11,2,01,11,2,2,2,  , 
2,51,105,0113,001,03,31,01,2,01,00,2,2,2,  , 
2,51,107,0232,001,03,31,01,2,01,00,2,2,2,  , 
2,51,107,0242,001,04,31,01,2,01,00,2,2,2,  , 
2,51,107,0246,001,03,31,01,2,01,00,2,2,2,  , 
2,51,109,0072,001,14,31,11,2,01,11,2,2,2,  , 
2,51,109,0073,001,04,31,01,2,01,00,1,1,2,  , 
2,51,109,0074,001,14,31,11,1,07,00,2,2,2,30,3
2,51,110,0039,001,71,00,00,5,07,00,0,0,2,  , 
2,51,113,0022,001,03,31,01,2,01,00,1,2,2,  , 
2,51,113,0022,002,03,31,01,2,01,00,1,2,2,  , 
2,51,113,0023,001,13,31,11,2,01,00,2,2,2,  , 
2,51,113,0023,002,13,31,11,2,01,00,2,2,2,  , 
2,51,115,0009,001,04,31,01,2,01,00,2,2,2,  , 
2,52,059,0014,001,04,31,01,2,01,11,2,2,2,  , 
2,52,059,0015,001,03,31,01,2,01,11,2,2,2,  , 
2,52,101,0202,001,01,01,01,2,01,11,2,2,2,  , 
2,52,101,0214,001,14,31,11,2,01,11,2,2,2,  , 
2,52,103,0025,001,04,31,01,2,01,01,1,2,1,  , 
2,52,106,0026,001,03,31,01,2,01,11,2,2,2,  , 
2,52,109,0077,001,04,31,01,2,01,11,1,1,2,  , 
2,52,109,0085,001,04,31,01,2,01,11,2,2,2,  , 
2,52,112,0082,001,03,31,01,2,01,11,2,2,2,  , 
2,52,112,0085,001,03,31,01,2,01,11,2,2,2,  , 
2,52,113,0030,001,13,31,11,2,01,11,1,2,2,  , 
2,52,113,0030,002,13,31,11,2,01,11,2,2,2,  , 
2,52,113,0032,001,04,31,01,1,07,11,2,2,2,31,3
2,52,113,0032,002,03,31,01,2,01,11,2,2,2,  , 
2,52,113,0033,001,04,31,01,1,07,01,1,2,2,50,2
2,52,114,0105,001,03,31,01,2,01,11,2,2,2,  , 
2,52,114,0116,001,13,31,11,2,01,11,2,2,2,  , 
2,53,059,0034,001,04,31,01,2,01,11,2,2,2,  , 
2,53,059,0035,001,03,31,01,2,01,11,2,2,2,  , 
2,53,059,0035,002,03,31,01,2,01,11,2,2,2,  , 
2,53,101,0203,001,03,01,01,2,01,11,2,2,2,  , 
2,53,102,0172,001,04,31,01,1,07,11,2,2,2,30,3
2,53,102,0184,001,03,31,01,2,01,11,2,2,2,  , 
2,53,102,0184,002,03,31,01,2,01,11,2,2,2,  , 
2,53,102,0184,003,03,31,01,2,01,11,2,2,2,  , 
2,53,102,0188,001,03,31,01,1,07,11,2,2,2,40,3
2,53,103,0169,001,01,01,01,2,01,11,2,2,2,  , 
2,53,103,0171,001,03,31,01,2,01,11,2,2,2,  , 
2,53,103,0173,001,14,31,11,2,01,11,2,2,2,  , 
2,53,103,0176,001,04,31,01,1,07,11,2,2,2,20,3
2,53,103,0179,001,51,41,00,1,07,00,0,0,2,40,1
2,53,103,0181,001,03,31,01,2,01,11,2,2,2,  , 
2,53,103,0181,002,03,31,01,2,01,11,2,2,2,  , 
2,53,103,0186,001,03,31,01,2,01,11,2,2,2,  , 
2,53,104,0166,001,03,31,01,2,01,11,2,2,2,  , 
2,53,104,0166,002,03,31,01,2,01,11,2,2,2,  , 
2,53,104,0169,001,03,31,01,2,01,11,2,2,2,  , 
2,53,104,0172,001,03,31,01,1,07,11,2,2,2,10,2
2,53,104,0172,002,04,31,01,2,01,01,1,1,2,  , 
2,53,104,0172,003,03,31,01,2,01,11,1,1,2,  , 
2,53,105,0230,001,03,31,01,2,01,11,2,2,2,  , 
2,53,105,0231,001,04,31,01,2,01,11,2,2,2,  , 
2,53,105,0233,001,03,31,01,2,01,11,2,2,2,  , 
2,53,105,0233,002,03,31,01,2,01,11,2,2,2,  , 
2,53,105,0234,001,03,31,01,2,01,11,2,2,2,  , 
2,53,105,0234,002,03,31,01,2,01,11,2,2,2,  , 
2,53,105,0235,001,03,31,01,2,01,01,2,2,2,  , 
2,53,105,0237,001,61,00,00,5,07,00,0,0,2,00,0
2,53,105,0237,002,61,00,00,5,07,00,0,0,2,00,0
2,53,105,0240,001,03,31,01,2,01,01,2,2,2,  , 
2,53,105,0240,002,03,31,01,2,01,01,2,2,2,  , 
2,53,105,0241,001,03,31,01,2,01,11,2,2,2,  , 
2,53,105,0247,001,03,31,01,2,01,11,2,2,2,  , 
2,53,107,0029,001,03,31,01,1,07,11,2,2,2,30,2
2,53,108,0014,001,03,31,01,2,01,11,2,2,2,  , 
2,53,108,0014,002,03,31,01,2,01,11,2,2,2,  , 
2,53,108,0014,003,03,31,01,2,01,11,2,2,2,  , 
2,53,108,0014,004,03,31,01,2,01,11,2,2,2,  , 
2,53,109,0171,001,03,31,01,2,01,11,2,2,2,  , 
2,53,109,0191,001,04,31,01,2,01,11,2,2,2,  , 
2,53,109,0191,002,04,31,01,2,01,11,2,2,2,  , 
2,53,109,0194,001,03,31,01,2,01,11,2,2,2,  , 
2,53,111,0159,001,03,31,01,2,01,11,1,2,2,  , 
2,53,111,0162,001,03,31,01,2,01,01,2,2,2,  , 
2,53,111,0165,001,03,31,01,2,01,11,2,2,2,  , 
2,53,111,0168,001,04,31,01,2,01,11,2,2,2,  , 
2,53,112,0015,001,03,31,01,2,01,11,2,2,2,  , 
2,53,113,0033,001,03,31,01,2,01,11,1,1,2,  , 
2,53,114,0099,001,03,31,01,2,01,11,2,2,2,  , 
2,53,114,0107,001,04,31,01,2,01,11,2,2,2,  , 
2,53,114,0109,001,03,31,01,2,01,01,2,2,2,  , 
2,53,116,0086,001,03,31,01,1,07,11,1,2,2,86,2
2,53,117,0097,001,04,31,01,1,07,11,2,2,2,31,3
2,53,117,0097,002,13,31,11,1,07,11,2,2,2,30,3
2,53,117,0097,003,13,31,11,2,01,11,2,2,2,  , 
2,53,118,0229,001,03,31,01,2,01,11,2,2,2,  , 
2,53,118,0230,001,04,31,01,2,01,11,2,2,2,  , 
2,53,118,0230,002,04,31,01,2,01,11,2,2,2,  , 
2,53,118,0230,003,04,31,01,2,01,11,1,2,2,  , 
2,53,118,0231,001,03,31,01,2,01,11,2,2,2,  , 
2,53,118,0237,001,03,31,01,2,01,11,2,2,2,  , 
2,53,118,0238,001,04,31,01,2,01,11,2,2,2,  , 
2,53,118,0243,001,03,31,01,2,01,01,1,2,2,  , 
2,53,118,0243,002,03,31,01,2,01,11,2,2,2,  , 
2,53,118,0244,001,04,31,01,2,01,11,2,2,2,  , 
2,53,118,0244,002,04,31,01,2,01,11,2,2,2,  , 
2,53,118,0245,001,03,31,01,2,01,11,2,2,2,  , 
2,53,118,0249,001,03,31,01,1,07,11,2,2,2,60,3
2,54,059,0430,001,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0430,002,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0433,001,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0433,002,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0433,003,13,31,11,1,07,11,2,2,2,30,3
2,54,059,0433,004,13,31,11,2,01,11,2,2,2,  , 
2,54,059,0434,001,61,00,00,5,07,00,0,0,1,00,0
2,54,059,0434,002,61,00,00,5,07,00,0,0,1,00,0
2,54,059,0435,001,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0435,002,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0438,001,03,31,01,1,07,11,2,2,2,30,3
2,54,059,0443,001,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0444,001,03,31,01,2,01,11,1,1,2,  , 
2,54,059,0446,001,13,31,11,2,01,11,2,2,2,  , 
2,54,059,0448,001,04,31,01,2,01,11,2,2,2,  , 
2,54,059,0450,001,03,31,01,1,07,11,2,1,2,31,3
2,54,059,0450,002,03,31,01,1,07,11,2,2,2,30,3
2,54,059,0450,003,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0454,001,03,31,01,1,07,11,2,2,2,30,3
2,54,059,0455,001,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0455,002,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0456,001,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0457,001,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0457,002,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0460,001,13,31,11,1,07,11,2,2,2,30,3
2,54,059,0462,001,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0462,002,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0463,001,13,31,11,1,07,11,2,2,2,50,3
2,54,059,0468,001,04,31,01,2,01,11,2,2,2,  , 
2,54,059,0470,001,03,31,01,1,07,11,2,2,2,30,3
2,54,059,0473,001,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0473,002,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0476,001,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0476,002,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0478,001,13,31,11,2,01,11,2,2,2,  , 
2,54,059,0481,001,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0481,002,03,31,01,2,01,11,2,2,2,  , 
2,54,101,0438,001,03,31,01,2,01,11,2,2,2,  , 
2,54,101,0449,001,03,01,01,2,01,11,2,2,2,  , 
2,54,101,0464,001,03,31,01,2,01,11,2,2,2,  , 
2,54,102,0300,001,03,31,01,2,01,11,2,2,2,  , 
2,54,102,0301,001,03,01,01,2,01,11,2,2,2,  , 
2,54,102,0308,001,04,31,01,1,07,11,2,2,2,10,2
2,54,102,0308,002,04,31,01,2,01,11,2,2,2,  , 
2,54,102,0308,003,04,31,01,2,01,11,2,2,2,  , 
2,54,102,0308,004,04,31,01,2,01,11,2,2,2,  , 
2,54,103,0314,001,03,31,01,1,07,11,2,2,2,50,3
2,54,103,0314,002,03,31,01,2,01,11,2,2,2,  , 
2,54,103,0329,001,03,31,01,2,01,11,2,2,2,  , 
2,54,103,0334,001,03,31,01,2,01,11,2,2,2,  , 
2,54,103,0342,001,03,31,01,2,01,11,2,2,2,  , 
2,54,103,0344,001,03,31,01,1,07,11,2,2,2,30,3
2,54,104,0323,001,03,31,01,2,01,11,2,2,2,  , 
2,54,104,0351,001,17,01,11,2,01,11,2,2,2,  , 
