資料区分,都道府県コード,警察署等コード,本票番号,補充票番号,当事者種別,用途別,車両形状等,乗車別,乗車等の区分,サポカー,エアバッグの装備,サイドエアバッグの装備,人身損傷程度,車両の衝突部位,車両の損壊程度
2,49,113,0982,001,04,31,01,2,01,11,2,2,2,  , 
2,49,113,0984,001,04,31,01,2,01,11,2,2,2,  , 
2,49,113,0984,002,04,31,01,2,01,11,2,2,2,  , 
2,49,113,0986,001,04,31,01,2,01,11,2,2,2,  , 
2,49,113,0992,001,03,31,01,1,07,11,2,2,2,30,3
2,49,113,0992,002,03,31,01,2,01,11,2,2,2,  , 
2,49,114,0953,001,03,31,01,2,01,11,2,2,2,  , 
2,49,114,0953,002,03,31,01,2,01,11,2,2,2,  , 
2,49,114,0953,003,03,31,01,2,01,11,2,2,2,  , 
2,49,114,0954,001,14,31,11,2,01,11,2,2,2,  , 
2,49,114,0962,001,01,01,01,2,01,11,2,2,2,  , 
2,49,114,0973,001,04,31,01,2,01,11,2,2,2,  , 
2,49,114,0980,001,03,31,01,2,01,11,2,2,2,  , 
2,49,114,0980,002,03,31,01,2,01,11,2,2,2,  , 
2,49,114,0980,003,03,31,01,2,01,11,2,2,2,  , 
2,49,114,0982,001,51,41,00,1,07,00,0,0,2,40,3
2,49,114,0985,001,04,31,01,2,01,11,2,2,2,  , 
2,49,114,0991,001,03,01,01,2,01,11,2,2,2,  , 
2,49,114,0993,001,71,00,00,5,07,00,0,0,2,  , 
2,49,114,0999,001,04,31,01,2,01,11,2,2,2,  , 
2,49,114,1000,001,03,31,01,2,01,11,2,2,2,  , 
2,49,114,1013,001,03,31,01,2,01,11,2,2,2,  , 
2,49,114,1049,001,03,31,01,2,01,11,2,2,2,  , 
2,49,114,1050,001,03,31,01,2,01,11,2,2,2,  , 
2,49,114,1063,001,03,31,01,2,01,11,2,2,2,  , 
2,49,114,1068,001,04,31,01,2,01,11,2,2,2,  , 
2,49,115,0890,001,03,31,01,2,01,11,2,2,2,  , 
2,49,115,0894,001,04,31,01,2,01,11,2,2,2,  , 
2,49,115,0906,001,03,31,01,2,01,11,2,2,2,  , 
2,49,115,0906,002,03,31,01,2,01,11,2,2,2,  , 
2,49,115,0913,001,03,31,01,2,01,11,2,2,2,  , 
2,49,115,0913,002,03,31,01,2,01,11,2,2,2,  , 
2,49,115,0913,003,03,31,01,2,01,11,2,2,2,  , 
2,49,115,0913,004,03,31,01,2,01,11,2,2,2,  , 
2,49,115,0918,001,03,31,01,1,07,11,2,2,2,30,3
2,49,115,0929,001,03,31,01,2,01,11,2,2,2,  , 
2,49,115,0934,001,03,31,01,2,01,11,2,2,2,  , 
2,49,115,0942,001,03,31,01,2,01,11,2,2,2,  , 
2,49,115,0949,001,02,31,01,2,01,11,2,2,2,  , 
2,49,115,0954,001,03,31,01,2,01,11,2,2,2,  , 
2,49,115,0963,001,03,31,01,1,07,11,2,2,2,30,3
2,49,115,0964,001,04,31,01,2,01,11,2,2,2,  , 
2,49,115,0964,002,04,31,01,2,01,11,2,2,2,  , 
2,49,115,0969,001,04,31,01,2,01,11,2,2,2,  , 
2,49,115,0969,002,04,31,01,2,01,11,2,2,2,  , 
2,49,115,0984,001,03,31,01,2,01,11,2,2,2,  , 
2,49,116,0484,001,03,31,01,2,01,11,2,2,2,  , 
2,49,116,0487,001,03,31,01,1,07,11,2,2,2,30,3
2,49,116,0487,002,03,31,01,2,01,11,2,2,2,  , 
2,49,116,0490,001,03,31,01,2,01,11,2,2,2,  , 
2,49,116,0490,002,04,31,01,2,01,11,2,2,2,  , 
2,49,116,0518,001,04,31,01,2,01,11,2,2,2,  , 
2,49,116,0518,002,04,31,01,2,01,11,2,2,2,  , 
2,49,116,0521,001,04,31,01,2,01,11,2,2,2,  , 
2,49,116,0526,001,31,31,00,2,01,11,0,0,2,  , 
2,49,117,0604,001,03,31,01,2,01,11,2,2,2,  , 
2,49,117,0605,001,04,31,01,2,01,11,2,2,2,  , 
2,49,117,0621,001,51,41,00,1,07,00,0,0,2,20,2
2,49,117,0626,001,04,31,01,2,01,11,2,2,2,  , 
2,49,117,0627,001,03,31,01,2,01,11,2,2,2,  , 
2,49,117,0638,001,04,31,01,2,01,11,2,2,2,  , 
2,49,117,0638,002,04,31,01,2,01,11,2,2,2,  , 
2,49,117,0639,001,04,31,01,2,01,11,2,2,2,  , 
2,49,117,0642,001,04,31,01,2,01,11,2,2,2,  , 
2,49,117,0649,001,03,31,01,2,01,11,1,1,2,  , 
2,49,117,0651,001,13,31,11,2,01,11,2,2,2,  , 
2,49,117,0654,001,03,31,01,2,01,11,2,2,2,  , 
2,49,117,0664,001,04,31,01,2,01,11,2,2,2,  , 
2,49,117,0672,001,04,31,01,1,07,11,2,2,2,31,2
2,49,117,0672,002,04,31,01,2,01,11,2,2,2,  , 
2,49,117,0672,003,03,31,01,1,07,11,2,2,2,30,2
2,49,117,0685,001,04,31,01,2,01,11,2,2,2,  , 
2,49,118,0353,001,04,31,01,2,01,11,2,2,2,  , 
2,49,118,0354,001,04,31,01,1,07,11,2,2,2,30,3
2,49,118,0367,001,04,31,01,2,01,11,2,2,2,  , 
2,49,118,0370,001,04,31,01,2,01,11,2,2,2,  , 
2,49,118,0370,002,04,31,01,2,01,11,2,2,2,  , 
2,49,118,0370,003,04,31,01,2,01,11,2,2,2,  , 
2,49,118,0383,001,04,31,01,2,01,11,2,2,2,  , 
2,49,118,0385,001,04,31,01,2,01,11,2,2,2,  , 
2,49,119,0232,001,04,31,01,2,01,11,2,2,2,  , 
2,49,119,0237,001,03,31,01,2,01,11,2,2,2,  , 
2,49,119,0238,001,04,31,01,1,07,11,2,2,2,30,3
2,49,121,0230,001,03,31,01,2,01,11,2,2,2,  , 
2,49,121,0230,002,03,31,01,2,01,11,2,2,2,  , 
2,49,121,0231,001,03,31,01,2,01,11,2,2,2,  , 
2,49,121,0237,001,03,31,01,2,01,11,2,2,2,  , 
2,49,121,0250,001,13,31,11,1,07,11,2,2,2,00,3
2,49,121,0250,002,13,31,11,2,01,11,2,2,2,  , 
2,49,121,0250,003,13,31,11,2,01,11,2,2,2,  , 
2,49,121,0251,001,04,31,01,2,01,11,2,2,2,  , 
2,49,122,0509,001,17,31,11,1,07,11,2,2,2,30,3
2,49,122,0529,001,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0529,002,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0529,003,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0529,004,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0532,001,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0532,002,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0541,001,14,01,11,2,01,11,2,2,2,  , 
2,49,122,0543,001,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0544,001,04,31,01,2,01,11,2,2,2,  , 
2,49,122,0545,001,04,31,01,2,01,11,2,2,2,  , 
2,49,122,0552,001,03,31,01,2,01,11,2,2,2,  , 
2,49,122,0561,001,14,31,11,1,07,11,2,2,2,31,2
2,49,122,0561,002,03,31,01,1,07,11,2,2,2,30,3
2,49,124,0737,001,04,31,01,2,01,11,2,2,2,  , 
2,49,124,0742,001,03,31,01,2,01,11,2,2,2,  , 
2,49,124,0749,001,04,31,01,2,01,11,2,2,2,  , 
2,49,124,0759,001,14,31,11,2,01,11,2,2,2,  , 
2,49,124,0760,001,03,31,01,2,01,11,2,2,2,  , 
2,49,124,0762,001,03,31,01,2,01,11,2,2,2,  , 
2,49,124,0769,001,04,31,01,1,07,11,2,2,2,30,3
2,49,124,0777,001,03,31,01,2,01,11,2,2,2,  , 
2,49,124,0779,001,03,31,01,2,01,11,2,2,2,  , 
2,49,124,0779,002,03,31,01,2,01,11,2,2,2,  , 
2,49,124,0791,001,04,31,01,1,07,11,2,2,2,80,3
2,49,124,0798,001,04,31,01,1,07,11,2,2,2,70,2
2,49,124,0798,002,04,31,01,2,01,11,2,2,2,  , 
2,49,125,0067,001,04,31,01,2,01,11,2,2,2,  , 
2,49,125,0068,001,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1214,001,14,31,11,2,01,11,2,2,2,  , 
2,49,127,1216,001,04,31,01,1,07,11,2,2,2,70,3
2,49,127,1217,001,03,31,01,1,07,11,2,2,2,50,2
2,49,127,1226,001,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1244,001,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1244,002,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1250,001,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1251,001,04,31,01,1,07,11,2,2,2,60,3
2,49,127,1252,001,03,31,01,1,07,11,2,2,2,30,3
2,49,127,1264,001,03,31,01,1,07,11,2,2,2,20,2
2,49,127,1264,002,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1273,001,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1274,001,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1274,002,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1274,003,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1280,001,71,00,00,5,07,00,0,0,2,  , 
2,49,127,1289,001,03,31,01,2,01,11,1,2,2,  , 
2,49,127,1292,001,01,01,01,2,01,11,2,2,2,  , 
2,49,127,1300,001,12,31,11,2,01,11,2,2,2,  , 
2,49,127,1300,002,12,31,11,2,01,11,2,2,2,  , 
2,49,127,1302,001,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1315,001,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1315,002,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1324,001,14,31,11,2,01,11,2,2,2,  , 
2,49,127,1327,001,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1330,001,04,31,01,2,01,11,2,2,2,  , 
2,49,127,1333,001,03,31,01,2,01,11,2,2,2,  , 
2,49,127,1341,001,04,31,01,2,01,11,2,2,2,  , 
2,49,128,1375,001,04,31,01,2,01,11,2,2,2,  , 
2,49,128,1376,001,04,31,01,2,01,11,2,2,2,  , 
2,49,128,1382,001,04,31,01,2,01,11,2,2,2,  , 
2,49,128,1392,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1395,001,04,31,01,1,07,11,2,2,2,30,3
2,49,128,1407,001,13,31,11,2,01,11,2,2,2,  , 
2,49,128,1412,001,03,31,01,1,07,11,2,2,2,30,3
2,49,128,1413,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1426,001,14,31,11,2,01,11,2,2,2,  , 
2,49,128,1431,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1433,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1433,002,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1433,003,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1437,001,04,31,01,1,07,11,2,2,2,00,3
2,49,128,1441,001,14,31,11,1,07,11,2,2,2,30,3
2,49,128,1441,002,04,31,01,2,01,11,2,2,2,  , 
2,49,128,1442,001,04,31,01,2,01,11,2,2,2,  , 
2,49,128,1450,001,04,31,01,2,01,11,1,1,2,  , 
2,49,128,1452,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1462,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1469,001,14,31,11,2,01,11,2,2,2,  , 
2,49,128,1480,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1480,002,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1480,003,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1480,004,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1485,001,04,31,01,2,01,11,2,2,2,  , 
2,49,128,1493,001,03,31,01,2,01,11,1,2,2,  , 
2,49,128,1497,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1497,002,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1499,001,61,00,00,5,07,00,0,0,2,00,0
2,49,128,1499,002,61,00,00,5,07,00,0,0,2,00,0
2,49,128,1503,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1507,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1513,001,04,31,01,2,01,11,2,2,2,  , 
2,49,128,1520,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1523,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1525,001,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1525,002,03,31,01,2,01,11,2,2,2,  , 
2,49,128,1525,003,03,31,01,2,01,11,2,2,2,  , 
2,49,129,0192,001,04,31,01,2,01,11,2,2,2,  , 
2,49,129,0200,001,71,00,00,5,07,00,0,0,2,  , 
2,49,129,0202,001,04,31,01,2,01,11,2,2,2,  , 
2,49,130,0425,001,04,31,01,2,01,11,2,2,2,  , 
2,49,130,0425,002,04,31,01,2,01,11,2,2,2,  , 
2,49,130,0427,001,04,31,01,2,01,11,2,2,2,  , 
2,49,130,0427,002,04,31,01,1,07,11,2,2,2,30,3
2,49,130,0437,001,04,31,01,1,07,11,2,2,2,30,3
2,49,130,0437,002,14,31,11,2,01,11,2,2,2,  , 
2,49,130,0450,001,04,31,01,1,07,11,2,2,2,70,3
2,49,130,0459,001,03,31,01,2,01,11,2,2,2,  , 
2,49,130,0461,001,03,01,01,2,01,11,2,2,2,  , 
2,49,131,0360,001,04,31,01,2,01,11,2,2,2,  , 
2,49,131,0364,001,04,31,01,1,07,11,2,2,2,30,3
2,49,131,0369,001,04,31,01,2,01,11,2,1,2,  , 
2,49,131,0371,001,03,31,01,2,01,11,2,2,2,  , 
2,49,131,0371,002,03,31,01,2,01,11,2,2,2,  , 
2,49,131,0375,001,04,31,01,2,01,11,2,2,2,  , 
2,49,131,0382,001,03,31,01,2,01,11,2,2,2,  , 
2,49,131,0386,001,03,31,01,2,01,11,2,2,2,  , 
2,49,131,0396,001,04,31,01,2,01,11,2,2,2,  , 
2,49,132,0427,001,03,31,01,2,01,11,2,2,2,  , 
2,49,132,0427,002,03,31,01,2,01,11,2,2,2,  , 
2,49,132,0428,001,13,31,11,2,01,11,2,2,2,  , 
2,49,132,0434,001,03,31,01,2,01,11,2,2,2,  , 
2,49,132,0439,001,03,31,01,2,01,11,2,2,2,  , 
2,49,132,0440,001,14,31,11,2,01,11,2,2,2,  , 
2,49,132,0441,001,03,31,01,2,01,11,2,2,2,  , 
2,49,132,0444,001,04,31,01,2,01,11,2,2,2,  , 
2,49,132,0454,001,04,31,01,2,01,11,2,2,2,  , 
2,49,133,0465,001,03,31,01,2,01,11,2,2,2,  , 
2,49,133,0465,002,03,31,01,2,01,11,2,2,2,  , 
2,49,133,0466,001,04,31,01,2,01,11,2,2,2,  , 
2,49,133,0466,002,04,31,01,2,01,11,2,2,2,  , 
2,49,133,0466,003,04,31,01,2,01,11,2,2,2,  , 
2,49,133,0472,001,04,31,01,2,01,11,2,2,2,  , 
2,49,133,0472,002,04,31,01,2,01,11,2,2,2,  , 
2,49,133,0475,001,03,31,01,1,07,11,2,2,2,50,3
2,49,133,0475,002,03,31,01,2,01,11,2,2,2,  , 
2,49,133,0476,001,03,31,01,1,07,11,2,2,2,30,3
2,49,133,0495,001,03,31,01,1,07,11,2,2,2,30,3
2,49,133,0503,001,03,31,01,2,01,11,1,2,2,  , 
2,49,133,0503,002,04,31,01,2,01,11,2,2,2,  , 
2,49,133,0503,003,03,31,01,2,01,11,2,2,2,  , 
2,49,133,0506,001,61,00,00,5,07,00,0,0,2,00,0
2,49,133,0507,001,03,31,01,1,07,11,2,2,2,31,3
2,49,133,0507,002,04,31,01,1,07,11,2,2,2,31,3
2,49,133,0507,003,03,31,01,1,07,11,2,2,2,30,3
2,49,133,0507,004,17,01,11,2,01,11,2,2,2,  , 
2,49,133,0507,005,04,31,01,2,01,11,2,2,2,  , 
2,49,133,0510,001,03,31,01,2,01,11,2,2,2,  , 
2,50,059,0009,001,03,31,01,2,01,11,2,2,2,  , 
2,50,101,0022,001,03,31,01,2,01,11,1,1,2,  , 
2,50,103,0020,001,04,31,01,2,01,11,2,2,2,  , 
2,50,103,0020,002,14,31,11,2,01,11,2,2,2,  , 
2,50,115,0282,001,03,31,01,2,01,11,2,2,2,  , 
2,50,115,0295,001,04,31,01,2,01,11,2,2,2,  , 
2,50,115,0299,001,03,31,01,2,01,11,1,2,2,  , 
2,50,115,0301,001,03,31,01,2,01,11,2,2,2,  , 
2,50,115,0303,001,03,31,01,2,01,11,2,2,2,  , 
2,50,115,0314,001,03,31,01,1,07,11,2,2,2,50,2
2,50,115,0322,001,04,31,01,2,01,11,2,2,2,  , 
2,50,115,0324,001,04,31,01,2,01,11,2,2,2,  , 
2,50,115,0329,001,04,31,01,2,01,11,2,2,2,  , 
2,50,115,0331,001,04,31,01,2,01,11,2,2,2,  , 
2,50,116,0200,001,04,31,01,1,07,11,2,2,2,31,3
2,50,116,0200,002,03,31,01,1,07,11,2,2,2,30,3
2,50,116,0200,003,03,31,01,2,01,11,2,2,2,  , 
2,50,117,0195,001,03,31,01,2,01,11,2,2,2,  , 
2,50,117,0195,002,03,31,01,2,01,11,2,2,2,  , 
2,50,117,0195,003,03,31,01,2,01,11,2,2,2,  , 
2,50,117,0195,004,03,31,01,2,01,11,2,2,2,  , 
2,50,117,0197,001,04,31,01,2,01,11,2,2,2,  , 
2,50,117,0197,002,04,31,01,2,01,11,2,2,2,  , 
2,50,117,0203,001,13,31,11,2,01,11,2,2,2,  , 
2,50,117,0203,002,13,31,11,2,01,11,2,2,2,  , 
2,50,117,0203,003,13,31,11,2,01,11,2,2,2,  , 
2,50,123,0221,001,17,31,11,2,01,11,2,2,2,  , 
2,50,123,0230,001,04,31,01,2,01,11,2,2,2,  , 
2,50,123,0231,001,14,31,11,2,01,11,2,2,2,  , 
2,50,123,0233,001,04,31,01,1,07,11,2,2,2,30,3
2,50,124,0030,001,01,01,01,2,01,11,2,2,2,  , 
2,50,124,0030,002,01,01,01,2,01,11,2,2,2,  , 
2,50,125,0164,001,03,31,01,1,07,11,2,2,2,30,3
2,50,131,0085,001,04,31,01,2,01,11,2,2,2,  , 
2,50,131,0085,002,04,31,01,2,01,11,2,2,2,  , 
2,50,133,0027,001,03,31,01,2,01,11,1,2,2,  , 
2,51,059,0017,001,13,31,11,2,01,00,2,2,2,  , 
2,51,059,0018,001,03,31,01,1,07,00,1,2,2,31,1
2,51,059,0018,002,03,31,01,1,07,00,2,2,2,30,2
2,51,059,0018,003,03,31,01,2,01,00,2,2,2,  , 
2,51,059,0018,004,03,31,01,2,01,00,2,2,2,  , 
2,51,059,0019,001,17,31,11,2,01,00,2,2,2,  , 
2,51,059,0019,002,13,31,11,2,01,00,2,2,2,  , 
2,51,059,0019,003,13,31,11,1,07,00,2,2,2,30,2
2,51,059,0020,001,04,31,01,2,01,00,2,2,2,  , 
2,51,101,0259,001,04,31,01,2,01,00,1,1,2,  , 
2,51,101,0266,001,14,31,11,1,07,11,2,2,2,30,3
2,51,101,0266,002,14,31,11,2,01,11,2,2,2,  , 
2,51,101,0268,001,03,31,01,1,07,01,2,2,2,76,3
2,51,101,0269,001,03,31,01,2,01,00,2,2,2,  , 
2,51,101,0269,002,03,31,01,2,01,00,2,2,2,  , 
2,51,102,0246,001,03,31,01,1,07,00,2,2,2,30,3
2,51,102,0246,002,03,31,01,1,07,00,2,2,2,31,2
2,51,102,0246,003,03,31,01,2,01,00,2,2,2,  , 
2,51,102,0251,001,04,31,01,1,07,11,2,2,2,30,3
2,51,102,0265,001,04,31,01,2,01,00,2,2,2,  , 
2,51,103,0262,001,13,31,11,2,01,11,2,2,2,  , 
2,51,103,0263,001,03,31,01,2,01,11,2,2,2,  , 
2,51,103,0264,001,03,31,01,2,01,01,2,2,2,  , 
2,51,103,0271,001,04,31,01,2,01,00,2,2,2,  , 
2,51,104,0075,001,04,31,01,2,01,01,2,2,2,  , 
2,51,104,0076,001,03,31,01,2,01,00,2,2,2,  , 
2,51,105,0131,001,04,31,01,2,01,11,2,2,2,  , 
2,51,105,0141,001,04,31,01,2,01,11,2,2,2,  , 
2,51,105,0141,002,04,31,01,2,01,11,2,2,2,  , 
2,51,105,0142,001,51,41,00,1,07,00,0,0,2,22,3
2,51,105,0145,001,03,31,01,2,01,11,2,2,2,  , 
2,51,107,0313,001,04,31,01,1,07,00,2,2,2,13,2
2,51,107,0313,002,04,31,01,2,01,00,2,2,2,  , 
2,51,107,0318,001,03,31,01,2,01,11,1,2,2,  , 
2,51,107,0321,001,04,31,01,2,01,00,2,2,2,  , 
2,51,107,0322,001,03,31,01,2,01,01,2,2,2,  , 
2,51,107,0322,002,03,31,01,2,01,01,2,2,2,  , 
2,51,107,0332,001,04,31,01,1,07,00,1,1,2,12,1
2,51,107,0332,002,04,31,01,2,01,00,1,1,2,  , 
2,51,109,0069,001,03,31,01,2,01,00,2,2,2,  , 
2,51,109,0069,002,03,31,01,2,01,00,2,2,2,  , 
2,51,109,0070,001,04,31,01,1,07,00,2,2,2,30,3
2,51,109,0073,001,71,00,00,5,07,00,0,0,2,  , 
2,51,110,0045,001,03,31,01,1,07,01,2,2,2,30,3
2,51,110,0047,001,03,31,01,2,01,01,1,1,2,  , 
2,51,110,0047,002,03,31,01,2,01,01,1,1,2,  , 
2,51,111,0037,001,04,31,01,2,01,00,1,1,2,  , 
2,52,059,0020,001,04,31,01,2,01,11,2,2,2,  , 
2,52,101,0231,001,61,00,00,5,07,00,0,0,2,00,0
2,52,101,0237,001,03,31,01,1,07,01,2,2,2,50,2
2,52,101,0241,001,03,31,01,2,01,11,2,2,2,  , 
2,52,101,0242,001,17,31,11,2,01,11,2,2,2,  , 
2,52,101,0247,001,03,31,01,2,01,11,2,2,2,  , 
2,52,105,0065,001,03,31,01,2,01,11,2,2,2,  , 
2,52,106,0013,001,13,31,11,2,01,11,2,2,2,  , 
2,52,106,0013,002,13,31,11,2,01,11,2,2,2,  , 
2,52,106,0013,003,13,31,11,2,01,11,2,2,2,  , 
2,52,106,0013,004,13,31,11,2,01,11,2,2,2,  , 
2,52,107,0010,001,04,31,01,2,01,11,2,2,2,  , 
2,52,111,0065,001,04,31,01,2,01,11,1,2,2,  , 
2,52,111,0067,001,04,31,01,2,01,01,2,2,2,  , 
2,52,111,0070,001,03,31,01,2,01,01,2,2,2,  , 
2,52,114,0119,001,03,31,01,2,01,11,1,1,2,  , 
2,53,059,0026,001,03,31,01,2,01,11,1,2,2,  , 
2,53,059,0027,001,03,31,01,2,01,11,2,2,2,  , 
2,53,059,0027,002,03,31,01,2,01,11,2,2,2,  , 
2,53,059,0027,003,03,31,01,2,01,11,2,2,2,  , 
2,53,101,0232,001,03,31,01,2,01,11,2,2,2,  , 
2,53,101,0236,001,03,31,01,2,01,11,2,2,2,  , 
2,53,101,0236,002,03,31,01,2,01,11,2,2,2,  , 
2,53,101,0236,003,03,31,01,2,01,11,2,2,2,  , 
2,53,101,0238,001,03,31,01,1,07,11,2,2,2,30,3
2,53,101,0239,001,03,31,01,2,01,11,2,2,2,  , 
2,53,101,0240,001,03,31,01,1,07,01,2,2,2,31,3
2,53,101,0240,002,04,31,01,1,07,11,2,2,2,30,3
2,53,102,0181,001,03,01,01,2,01,11,2,2,2,  , 
2,53,102,0181,002,03,01,01,2,01,11,2,2,2,  , 
2,53,102,0182,001,03,31,01,2,01,11,2,2,2,  , 
2,53,102,0185,001,03,31,01,2,01,11,2,2,2,  , 
2,53,102,0192,001,03,31,01,2,01,11,2,2,2,  , 
2,53,102,0192,002,03,31,01,2,01,11,2,2,2,  , 
2,53,103,0150,001,13,31,11,2,01,11,2,2,2,  , 
2,53,103,0150,002,13,31,11,2,01,11,2,2,2,  , 
2,53,103,0154,001,04,31,01,2,01,11,2,2,2,  , 
2,53,103,0156,001,04,31,01,2,01,11,2,2,2,  , 
2,53,104,0217,001,04,31,01,2,01,11,2,2,2,  , 
2,53,104,0218,001,04,31,01,2,01,11,2,2,2,  , 
2,53,104,0220,001,04,31,01,2,01,11,2,2,2,  , 
2,53,105,0199,001,03,31,01,2,01,11,2,2,2,  , 
2,53,105,0201,001,03,31,01,2,01,11,2,2,2,  , 
2,53,105,0207,001,03,01,01,2,01,11,2,2,2,  , 
2,53,105,0218,001,04,31,01,1,07,11,2,2,2,31,3
2,53,105,0218,002,03,31,01,1,07,11,2,2,2,30,3
2,53,105,0218,003,04,31,01,2,01,11,2,2,2,  , 
2,53,105,0227,001,03,31,01,2,01,11,2,2,2,  , 
2,53,105,0230,001,51,41,00,1,07,00,0,0,2,20,3
2,53,106,0037,001,04,31,01,2,01,11,2,2,2,  , 
2,53,109,0214,001,04,31,01,2,01,01,2,2,2,  , 
2,53,111,0177,001,03,31,01,2,01,11,2,2,2,  , 
2,53,111,0183,001,04,31,01,2,01,11,2,2,2,  , 
2,53,111,0187,001,03,31,01,2,01,11,2,2,2,  , 
2,53,111,0193,001,04,31,01,2,01,11,2,2,2,  , 
2,53,111,0196,001,61,00,00,5,07,00,0,0,2,00,0
2,53,113,0027,001,03,31,01,2,01,11,2,2,2,  , 
2,53,114,0153,001,51,41,00,1,07,00,0,0,2,10,1
2,53,114,0169,001,03,31,01,2,01,11,2,2,2,  , 
2,53,116,0084,001,03,31,01,2,01,11,2,2,2,  , 
2,53,116,0084,002,03,31,01,2,01,11,2,2,2,  , 
2,53,116,0086,001,03,31,01,2,01,11,1,1,2,  , 
2,53,117,0083,001,03,31,01,1,07,11,1,1,2,10,2
2,53,118,0246,001,04,31,01,2,01,11,2,2,2,  , 
2,53,118,0254,001,04,31,01,2,01,11,2,2,2,  , 
2,53,119,0057,001,03,31,01,2,01,11,2,2,2,  , 
2,53,119,0060,001,03,31,01,2,01,11,2,2,2,  , 
2,53,119,0060,002,03,31,01,2,01,11,2,2,2,  , 
2,53,120,0041,001,03,01,01,2,01,11,2,2,2,  , 
2,53,122,0022,001,04,31,01,2,01,11,1,2,2,  , 
2,53,124,0009,001,03,31,01,2,01,11,1,1,2,  , 
2,54,059,0500,001,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0506,001,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0506,002,04,31,01,1,07,11,2,2,2,13,3
2,54,059,0506,003,04,31,01,1,07,11,2,2,2,30,3
2,54,059,0506,004,04,31,01,2,01,11,2,2,2,  , 
2,54,059,0507,001,03,31,01,1,07,11,2,2,2,13,3
2,54,059,0507,002,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0507,003,04,31,01,1,07,11,2,2,2,13,3
2,54,059,0507,004,04,31,01,1,07,11,2,2,2,30,3
2,54,059,0507,005,04,31,01,2,01,11,2,2,2,  , 
2,54,059,0510,001,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0510,002,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0517,001,11,01,11,1,07,11,2,2,2,30,3
2,54,059,0519,001,04,31,01,1,07,11,2,2,2,30,3
2,54,059,0519,002,04,31,01,2,01,11,2,2,2,  , 
2,54,059,0522,001,13,31,11,1,07,11,2,2,2,30,3
2,54,059,0523,001,14,31,11,2,01,11,1,2,2,  , 
2,54,059,0524,001,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0525,001,04,31,01,2,01,11,2,2,2,  , 
2,54,059,0529,001,03,31,01,1,07,11,2,2,2,30,3
2,54,059,0529,002,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0529,003,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0529,004,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0530,001,14,31,11,1,07,11,2,2,2,31,2
2,54,059,0530,002,03,31,01,1,07,11,2,2,2,30,3
2,54,059,0530,003,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0530,004,03,31,01,2,01,11,2,2,2,  , 
2,54,059,0530,005,03,31,01,2,01,11,2,2,2,  , 
